,tenure,PhoneService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TotalCharges_tenure_ratio
4294,66,0,2,1,19.75,1344.5,1,20.37121212121212
4295,51,0,1,1,86.35,4267.15,1,83.66960784313724
4296,45,0,2,1,25.5,1121.05,1,24.912222222222223
4297,49,0,1,2,19.0,918.7,1,18.748979591836736
4298,29,0,2,1,19.55,521.8,1,17.99310344827586
4299,40,0,0,2,110.1,4469.1,1,111.7275
4300,37,0,0,3,96.55,3580.3,0,96.76486486486488
4301,25,0,0,3,69.75,1729.35,1,69.17399999999999
4302,22,1,0,3,50.6,1073.3,1,48.78636363636363
4303,72,1,2,4,65.6,4566.5,1,63.42361111111112
4304,7,1,0,2,40.1,293.3,0,41.9
4305,33,0,2,2,82.1,2603.1,1,78.88181818181818
4306,23,0,0,1,79.1,1783.75,1,77.55434782608695
4307,24,0,0,3,101.25,2440.15,0,101.67291666666668
4308,1,0,0,3,79.55,79.55,0,79.55
4309,69,0,2,1,90.65,6322.1,1,91.62463768115944
4310,3,0,1,2,20.55,57.4,1,19.133333333333333
4311,56,0,1,4,75.75,4284.65,1,76.51160714285713
4312,65,0,1,2,110.0,7138.65,1,109.8253846153846
4313,71,0,1,3,20.85,1539.75,1,21.68661971830986
4314,14,0,0,4,80.35,1058.1,1,75.57857142857142
4315,2,0,0,3,70.15,123.8,1,61.9
4316,32,0,1,3,84.05,2781.85,0,86.9328125
4317,40,0,0,3,67.45,2731.0,1,68.275
4318,1,0,0,2,20.75,20.75,1,20.75
4319,1,0,0,3,89.1,89.1,0,89.1
4320,7,0,0,1,69.9,497.3,1,71.04285714285714
4321,15,0,0,3,51.1,711.15,1,47.41
4322,17,0,0,3,94.4,1607.2,0,94.54117647058824
4323,19,0,0,3,78.25,1490.95,0,78.47105263157896
4324,71,0,2,4,25.55,1898.1,1,26.73380281690141
4325,54,0,2,4,60.0,3273.95,1,60.6287037037037
4326,31,0,0,2,90.55,2929.75,1,94.50806451612904
4327,11,0,0,3,76.4,838.7,1,76.24545454545455
4328,18,0,0,3,84.95,1443.65,1,80.20277777777778
4329,72,0,2,4,110.1,7746.7,1,107.59305555555557
4330,71,0,0,2,99.65,6951.15,1,97.90352112676057
4331,5,1,0,2,45.4,214.75,1,42.95
4332,38,0,1,2,69.0,2669.45,1,70.2486842105263
4333,5,0,0,4,48.65,235.2,1,47.04
4334,2,0,0,3,44.15,92.65,0,46.325
4335,52,0,2,4,59.85,3103.25,1,59.67788461538461
4336,8,0,0,3,75.75,606.25,0,75.78125
4337,68,0,2,3,80.65,5330.2,1,78.38529411764705
4338,69,0,1,2,20.55,1403.1,1,20.33478260869565
4339,42,0,0,2,66.4,2727.8,1,64.94761904761906
4340,50,0,2,1,100.2,5038.45,1,100.769
4341,1,0,0,1,19.1,19.1,0,19.1
4342,1,0,0,3,80.3,80.3,0,80.3
4343,33,0,0,2,44.55,1462.6,1,44.32121212121212
4344,7,0,0,1,20.35,150.6,1,21.514285714285712
4345,64,0,0,3,91.8,5960.5,1,93.1328125
4346,1,0,0,3,74.9,74.9,0,74.9
4347,59,0,2,4,20.2,1192.3,1,20.208474576271183
4348,6,0,0,3,50.35,314.55,1,52.425
4349,3,0,0,1,18.8,56.0,1,18.666666666666668
4350,15,0,0,2,20.45,330.8,1,22.05333333333333
4351,13,0,1,3,64.75,877.35,1,67.48846153846154
4352,23,0,0,2,98.7,2249.1,1,97.78695652173911
4353,31,0,0,3,89.45,2807.65,1,90.56935483870969
4354,29,0,1,3,58.75,1696.2,1,58.4896551724138
4355,49,0,1,2,20.7,1032.05,1,21.062244897959182
4356,56,0,0,4,85.6,4902.8,1,87.55
4357,63,0,2,2,80.3,4995.35,1,79.29126984126985
4358,63,0,2,2,79.8,5034.05,1,79.90555555555555
4359,24,0,0,3,79.85,1857.75,1,77.40625
4360,36,0,1,2,54.1,1992.85,1,55.35694444444445
4361,9,0,0,3,80.85,751.65,0,83.51666666666667
4362,3,1,0,3,24.75,66.95,0,22.316666666666663
4363,21,0,1,1,80.9,1714.95,1,81.66428571428571
4364,13,0,1,4,24.5,343.6,1,26.43076923076924
4365,1,0,0,4,20.15,20.15,1,20.15
4366,25,0,1,1,20.05,520.1,1,20.804
4367,71,0,2,4,19.6,1387.45,1,19.541549295774647
4368,66,0,1,4,114.3,7383.7,1,111.87424242424242
4369,45,0,1,3,100.3,4483.95,1,99.64333333333332
4370,22,0,0,2,80.0,1706.45,1,77.56590909090909
4371,67,0,1,4,20.85,1327.4,1,19.811940298507466
4372,68,0,2,4,89.95,5974.3,1,87.85735294117647
4373,49,0,0,2,90.85,4515.85,0,92.16020408163266
4374,4,0,0,1,48.75,179.85,1,44.9625
4375,63,0,1,2,80.0,5040.2,1,80.0031746031746
4376,2,0,0,4,79.7,165.0,0,82.5
4377,21,0,1,1,20.35,422.7,1,20.128571428571423
4378,55,0,2,4,57.55,3046.4,0,55.38909090909091
4379,1,0,0,1,20.25,20.25,1,20.25
4380,17,0,2,1,19.4,358.05,1,21.06176470588236
4381,30,0,0,4,100.4,2936.25,1,97.875
4382,22,0,0,1,57.95,1271.8,1,57.809090909090905
4383,9,0,0,4,59.5,530.05,1,58.89444444444444
4384,1,0,0,1,19.2,19.2,1,19.2
4385,21,0,0,3,86.5,1808.7,0,86.12857142857143
4386,19,0,0,3,59.55,1144.6,1,60.24210526315789
4387,69,0,0,3,103.95,7446.9,0,107.92608695652171
4388,1,1,0,3,25.1,25.1,0,25.1
4389,72,0,2,4,103.95,7556.9,1,104.95694444444445
4390,70,0,2,2,68.95,4858.7,1,69.41
4391,66,0,0,4,103.1,6595.0,1,99.92424242424242
4392,7,1,0,3,24.7,149.05,1,21.292857142857144
4393,46,0,0,3,110.2,4972.1,1,108.08913043478262
4394,39,1,0,2,48.95,1880.85,0,48.22692307692307
4395,32,0,0,4,62.45,2045.55,1,63.9234375
4396,24,0,0,3,89.55,2187.15,1,91.13125
4397,6,0,0,2,83.55,477.55,0,79.59166666666667
4398,37,0,0,2,78.9,2976.95,1,80.4581081081081
4399,8,0,0,1,20.35,178.7,1,22.3375
4400,72,0,2,4,71.45,5025.85,1,69.80347222222223
4401,71,1,2,2,46.35,3353.4,1,47.23098591549296
4402,16,0,0,4,94.65,1461.15,1,91.321875
4403,57,1,0,4,49.9,2782.4,1,48.8140350877193
4404,66,0,1,4,25.45,1699.15,1,25.74469696969697
4405,17,0,0,3,89.15,1496.9,0,88.0529411764706
4406,21,0,0,1,20.75,452.2,1,21.53333333333333
4407,66,0,2,2,66.1,4428.45,1,67.09772727272727
4408,17,0,0,4,75.4,1322.55,1,77.79705882352941
4409,1,0,0,1,70.45,70.45,0,70.45
4410,58,0,1,2,60.3,3563.8,0,61.4448275862069
4411,8,0,0,2,21.05,139.75,1,17.46875
4412,27,0,1,2,69.35,1927.3,1,71.38148148148149
4413,34,0,0,1,88.85,3000.25,1,88.24264705882354
4414,30,0,1,4,97.0,3021.3,1,100.71
4415,33,0,0,2,66.4,2245.4,1,68.04242424242425
4416,1,1,0,3,24.75,24.75,0,24.75
4417,14,0,0,1,69.2,944.65,1,67.475
4418,16,0,1,2,79.5,1264.2,1,79.0125
4419,49,0,2,2,100.65,4917.75,1,100.3622448979592
4420,19,0,0,3,103.3,2012.7,0,105.93157894736842
4421,70,0,2,4,79.7,5743.3,1,82.04714285714286
4422,32,0,0,4,61.4,1864.65,1,58.2703125
4423,18,0,0,3,69.8,1221.65,1,67.86944444444445
4424,37,1,2,1,40.55,1390.85,1,37.59054054054054
4425,4,0,0,3,75.65,302.35,1,75.5875
4426,16,0,0,3,90.7,1374.9,1,85.93125
4427,17,0,0,4,80.5,1336.9,1,78.64117647058823
4428,19,0,0,3,60.6,1297.8,1,68.30526315789473
4429,60,0,2,2,101.15,6067.4,1,101.12333333333332
4430,51,0,2,1,24.95,1222.25,1,23.965686274509803
4431,28,0,2,2,20.3,487.95,1,17.426785714285714
4432,43,0,2,3,60.0,2548.55,1,59.2686046511628
4433,42,0,2,3,20.25,835.5,1,19.892857142857142
4434,3,0,0,3,78.5,242.05,0,80.68333333333334
4435,1,0,0,1,44.75,44.75,1,44.75
4436,3,0,0,1,19.85,63.75,0,21.25
4437,63,0,2,2,98.0,6218.45,1,98.70555555555556
4438,3,0,0,3,79.9,260.9,0,86.96666666666665
4439,68,0,0,3,107.7,7320.9,1,107.66029411764706
4440,30,0,0,3,99.7,2967.35,0,98.91166666666666
4441,60,0,2,3,104.7,6333.8,1,105.56333333333332
4442,15,0,0,2,58.6,939.7,0,62.64666666666667
4443,45,0,0,4,93.9,4200.25,1,93.33888888888887
4444,70,0,2,2,86.45,5950.2,1,85.00285714285714
4445,10,0,0,3,98.5,1037.75,0,103.775
4446,4,0,0,1,19.4,93.4,1,23.35
4447,1,0,0,1,50.45,50.45,0,50.45
4448,68,0,2,2,24.95,1614.9,1,23.748529411764707
4449,22,0,0,4,75.0,1573.95,1,71.54318181818182
4450,38,0,0,3,94.65,3624.3,0,95.3763157894737
4451,1,0,0,2,100.25,100.25,0,100.25
4452,18,0,0,3,78.2,1468.75,1,81.59722222222223
4453,29,0,0,3,94.2,2607.6,1,89.91724137931034
4454,16,0,0,3,88.45,1422.1,0,88.88125
4455,1,0,0,3,69.85,69.85,0,69.85
4456,12,0,0,4,81.7,858.6,0,71.55
4457,31,1,1,3,50.05,1523.4,1,49.141935483870974
4458,4,0,0,3,79.9,324.3,0,81.075
4459,48,0,1,1,69.55,3435.6,1,71.575
4460,15,0,0,2,25.4,399.6,0,26.64
4461,50,0,1,2,90.1,4549.45,1,90.989
4462,7,0,0,4,44.65,322.5,1,46.07142857142857
4463,41,0,0,4,83.75,3273.55,0,79.84268292682927
4464,68,0,2,2,80.35,5375.15,1,79.04632352941177
4465,26,0,0,4,98.1,2510.7,1,96.5653846153846
4466,57,1,2,2,53.35,3090.05,1,54.21140350877193
4467,3,0,0,3,19.55,61.05,1,20.35
4468,1,0,0,1,20.9,20.9,0,20.9
4469,19,0,1,4,48.95,955.6,1,50.29473684210527
4470,3,0,0,3,54.2,140.4,1,46.8
4471,59,0,2,3,24.45,1493.1,1,25.306779661016947
4472,1,0,0,1,69.4,69.4,0,69.4
4473,42,1,0,4,40.15,1626.05,1,38.71547619047619
4474,7,0,0,3,74.9,541.15,0,77.30714285714285
4475,67,0,2,2,25.6,1784.9,1,26.64029850746269
4476,1,0,0,3,70.35,70.35,1,70.35
4477,66,0,2,4,91.7,6075.9,1,92.0590909090909
4478,61,0,0,1,89.2,5500.6,1,90.17377049180328
4479,4,0,1,2,24.1,73.1,1,18.275
4480,42,0,0,2,74.15,3229.4,0,76.89047619047619
4481,64,0,1,4,53.85,3399.85,1,53.12265625
4482,54,0,1,4,115.6,6431.05,1,119.09351851851852
4483,1,0,0,2,19.75,19.75,1,19.75
4484,54,0,2,4,24.05,1230.9,1,22.794444444444448
4485,18,0,2,2,25.3,454.65,1,25.258333333333333
4486,3,0,0,3,84.3,235.05,1,78.35000000000001
4487,1,0,0,3,70.1,70.1,0,70.1
4488,72,0,2,2,89.75,6595.9,1,91.60972222222222
4489,60,0,1,3,97.95,5867.0,1,97.78333333333332
4490,11,0,1,1,20.0,196.35,1,17.849999999999998
4491,12,0,0,3,78.3,909.25,0,75.77083333333333
4492,61,0,1,2,103.9,6449.15,1,105.72377049180328
4493,39,0,2,2,20.7,762.45,1,19.55
4494,55,0,0,3,96.8,5283.95,0,96.07181818181816
4495,17,0,0,3,94.4,1617.5,0,95.1470588235294
4496,37,0,1,2,20.15,785.75,1,21.236486486486488
4497,72,0,2,1,26.0,1776.0,1,24.666666666666668
4498,72,0,2,2,77.35,5396.25,1,74.94791666666667
4499,8,0,0,4,66.05,574.5,1,71.8125
4500,22,0,0,1,19.9,400.3,1,18.195454545454545
4501,1,0,0,3,84.3,84.3,0,84.3
4502,38,0,0,2,68.15,2656.3,1,69.90263157894738
4503,17,0,1,3,80.85,1445.95,1,85.05588235294118
4504,70,0,2,4,75.5,5212.65,1,74.46642857142857
4505,72,0,2,2,92.45,6440.25,0,89.44791666666667
4506,28,0,0,3,80.6,2244.95,1,80.17678571428571
4507,15,0,0,4,83.2,1130.0,1,75.33333333333333
4508,72,0,2,4,87.55,6463.15,1,89.76597222222222
4509,11,0,0,3,99.55,1131.2,0,102.83636363636364
4510,8,0,0,3,81.25,585.95,0,73.24375
4511,57,0,1,4,109.4,6252.7,1,109.69649122807016
4512,1,0,0,4,19.95,19.95,0,19.95
4513,46,1,0,3,45.55,2062.15,1,44.82934782608696
4514,30,0,1,2,20.7,587.1,1,19.57
4515,10,0,0,3,75.3,720.45,1,72.045
4516,23,0,0,3,99.25,2186.4,0,95.0608695652174
4517,32,0,0,2,93.4,2979.3,1,93.103125
4518,13,0,0,2,73.75,956.65,1,73.58846153846153
4519,39,0,2,3,80.45,3201.55,0,82.09102564102565
4520,44,0,0,2,88.15,3973.2,1,90.3
4521,9,0,0,1,49.2,447.9,1,49.766666666666666
4522,67,0,2,1,19.65,1335.2,1,19.928358208955224
4523,9,0,0,4,79.35,661.25,0,73.47222222222223
4524,15,0,0,3,79.75,1111.85,0,74.12333333333332
4525,71,0,2,4,105.15,7555.0,1,106.40845070422536
4526,1,0,0,2,49.0,49.0,1,49.0
4527,30,0,0,3,100.05,3046.15,0,101.53833333333334
4528,1,0,0,3,69.35,69.35,0,69.35
4529,17,1,0,1,49.8,836.35,1,49.19705882352941
4530,3,0,0,3,85.8,272.2,0,90.73333333333332
4531,67,0,2,3,79.7,5293.4,0,79.00597014925373
4532,1,0,0,4,20.95,20.95,1,20.95
4533,1,0,0,1,50.55,50.55,0,50.55
4534,32,0,0,1,79.3,2570.0,1,80.3125
4535,41,0,1,4,19.5,798.2,1,19.46829268292683
4536,1,0,0,3,80.55,80.55,0,80.55
4537,1,0,0,4,44.15,44.15,1,44.15
4538,12,0,0,3,84.5,916.9,0,76.40833333333333
4539,62,0,0,3,105.5,6487.2,1,104.63225806451612
4540,22,0,0,1,84.3,1855.65,0,84.34772727272728
4541,17,0,0,2,92.7,1556.85,1,91.57941176470588
4542,72,0,2,4,26.25,1988.05,1,27.61180555555556
4543,56,0,0,2,96.95,5432.2,1,97.00357142857142
4544,9,0,0,2,20.45,147.55,1,16.394444444444446
4545,72,0,2,4,115.8,8424.9,1,117.0125
4546,20,0,0,4,108.2,2203.7,1,110.185
4547,19,0,2,1,20.2,387.4,1,20.389473684210525
4548,2,0,0,3,67.75,116.65,0,58.325
4549,53,1,1,2,54.9,3045.75,1,57.46698113207548
4550,27,0,0,3,85.25,2287.25,0,84.71296296296296
4551,6,0,0,4,20.15,130.5,1,21.75
4552,9,0,1,3,90.35,767.9,1,85.32222222222222
4553,8,0,0,3,55.75,446.8,1,55.85
4554,71,0,2,4,114.6,8100.25,1,114.08802816901408
4555,10,0,0,4,80.05,830.7,0,83.07000000000001
4556,1,0,0,1,20.0,20.0,0,20.0
4557,71,1,1,4,66.8,4689.15,1,66.0443661971831
4558,68,0,1,3,100.3,6754.35,1,99.32867647058823
4559,34,0,0,3,105.35,3540.65,1,104.13676470588236
4560,26,0,1,3,85.2,2184.6,1,84.02307692307691
4561,22,0,0,2,48.8,1054.6,0,47.93636363636363
4562,7,0,0,1,18.95,130.55,1,18.65
4563,20,0,0,4,69.8,1540.35,1,77.0175
4564,60,0,0,3,106.15,6411.25,1,106.85416666666669
4565,72,0,2,3,20.55,1432.55,1,19.896527777777777
4566,72,0,1,2,105.75,7629.85,1,105.9701388888889
4567,4,0,0,1,25.25,101.9,1,25.475
4568,16,0,0,3,19.75,313.4,1,19.5875
4569,62,0,1,3,104.85,6312.9,1,101.82096774193548
4570,10,0,0,1,60.95,629.55,1,62.955
4571,31,0,0,3,81.15,2640.55,1,85.17903225806452
4572,71,0,2,2,19.1,1372.45,1,19.330281690140847
4573,58,0,2,1,20.8,1212.25,1,20.90086206896552
4574,70,0,2,2,90.15,6237.05,1,89.10071428571429
4575,71,0,2,3,90.1,6310.9,1,88.88591549295774
4576,69,0,2,2,74.1,5031.0,1,72.91304347826087
4577,1,0,0,3,85.05,85.05,0,85.05
4578,72,0,2,4,118.75,8672.45,1,120.45069444444444
4579,26,0,0,2,85.9,2196.45,1,84.47884615384615
4580,33,0,0,2,95.0,3008.15,1,91.1560606060606
4581,10,0,2,1,20.15,220.8,1,22.08
4582,57,0,2,2,101.3,5779.6,1,101.39649122807018
4583,10,0,0,3,21.2,222.65,1,22.265
4584,39,0,1,1,24.2,914.6,1,23.451282051282053
4585,11,0,0,4,20.3,246.3,1,22.39090909090909
4586,21,0,0,3,102.8,2110.15,0,100.48333333333332
4587,68,0,2,4,85.3,5560.0,1,81.76470588235294
4588,18,0,1,2,89.6,1633.0,1,90.72222222222224
4589,6,0,0,1,99.95,547.65,0,91.275
4590,18,0,0,1,56.25,969.85,1,53.88055555555556
4591,52,0,1,4,50.95,2610.65,1,50.204807692307696
4592,56,0,2,1,115.85,6567.9,1,117.28392857142856
4593,45,0,0,4,103.65,4747.85,1,105.5077777777778
4594,67,0,2,1,26.1,1759.55,1,26.26194029850746
4595,3,1,0,1,35.1,101.1,1,33.7
4596,65,0,0,4,99.1,6496.15,1,99.94076923076922
4597,63,0,2,1,67.25,4234.15,1,67.20873015873015
4598,11,0,2,1,25.0,300.7,1,27.33636363636364
4599,1,0,0,1,59.55,59.55,1,59.55
4600,55,0,2,4,77.8,4323.35,1,78.60636363636364
4601,25,0,1,1,55.1,1466.1,1,58.644
4602,72,0,1,4,117.8,8684.8,0,120.6222222222222
4603,72,0,2,2,24.15,1776.45,1,24.672916666666666
4604,65,1,2,1,45.25,2933.95,1,45.13769230769231
4605,54,0,0,3,79.5,4370.25,0,80.93055555555556
4606,7,0,0,1,20.25,144.35,1,20.62142857142857
4607,72,0,2,4,64.75,4804.75,1,66.73263888888889
4608,21,0,0,4,54.6,1125.2,1,53.58095238095238
4609,2,0,0,4,20.7,39.85,1,19.925
4610,4,0,0,3,94.75,422.4,1,105.6
4611,3,0,0,4,79.65,251.75,0,83.91666666666667
4612,72,0,2,2,115.8,8332.15,1,115.72430555555556
4613,6,0,0,3,49.45,314.6,1,52.43333333333334
4614,52,0,0,2,83.8,4331.4,1,83.29615384615384
4615,69,0,0,4,95.35,6382.0,1,92.4927536231884
4616,8,0,0,3,94.7,740.3,0,92.5375
4617,8,0,0,4,74.05,600.15,1,75.01875
4618,63,0,0,4,89.6,5538.8,1,87.91746031746032
4619,60,0,1,2,116.6,7049.5,1,117.49166666666666
4620,12,0,0,4,54.2,690.5,1,57.54166666666666
4621,13,0,0,1,19.3,279.3,1,21.484615384615385
4622,22,0,0,1,65.05,1427.55,1,64.88863636363637
4623,5,0,0,3,92.5,452.7,0,90.54
4624,1,0,0,1,19.45,19.45,0,19.45
4625,72,0,2,4,24.05,1709.15,1,23.73819444444445
4626,2,0,0,4,18.75,53.15,1,26.575
4627,40,0,2,4,20.15,777.35,1,19.43375
4628,44,0,1,4,20.0,860.85,1,19.56477272727273
4629,71,0,1,4,71.0,5012.1,1,70.59295774647887
4630,2,0,0,3,75.55,166.3,0,83.15
4631,26,0,0,3,93.6,2404.1,1,92.4653846153846
4632,1,0,0,3,70.0,70.0,0,70.0
4633,1,1,0,1,24.4,24.4,1,24.4
4634,65,0,2,4,74.8,4820.15,0,74.15615384615384
4635,3,0,0,1,65.25,209.9,1,69.96666666666667
4636,13,0,0,1,50.55,610.75,1,46.98076923076923
4637,33,0,0,3,104.4,3409.6,0,103.32121212121211
4638,1,0,0,1,70.7,70.7,1,70.7
4639,4,0,0,1,45.25,155.35,1,38.8375
4640,2,0,0,3,70.3,144.0,1,72.0
4641,72,0,2,2,108.95,7875.0,1,109.375
4642,37,0,0,1,26.45,911.6,1,24.63783783783784
4643,15,0,0,3,86.2,1270.2,0,84.68
4644,23,0,1,2,19.65,478.1,1,20.78695652173913
4645,30,1,0,2,51.2,1561.5,0,52.05
4646,42,0,1,3,19.05,761.85,1,18.13928571428572
4647,32,0,1,1,74.75,2282.95,1,71.3421875
4648,22,0,0,4,75.8,1615.1,1,73.41363636363636
4649,42,1,0,2,25.1,1097.15,1,26.12261904761905
4650,8,0,0,1,44.45,369.3,1,46.1625
4651,65,0,2,2,104.3,6725.3,1,103.46615384615384
4652,2,0,0,1,19.5,31.55,0,15.775
4653,70,0,2,4,89.0,6293.2,1,89.90285714285714
4654,22,0,0,2,20.15,432.5,1,19.65909090909091
4655,4,0,0,3,74.9,321.75,0,80.4375
4656,2,0,0,2,74.9,147.15,0,73.575
4657,67,1,2,4,36.15,2434.45,1,36.33507462686567
4658,25,0,0,2,19.2,532.1,1,21.284
4659,20,0,0,4,19.25,375.25,1,18.7625
4660,2,0,0,2,61.2,125.95,1,62.975
4661,51,0,2,1,20.45,1042.65,1,20.444117647058825
4662,46,1,0,4,35.05,1620.25,1,35.22282608695652
4663,25,0,0,3,100.25,2387.75,0,95.51
4664,13,0,0,1,44.0,659.35,1,50.71923076923077
4665,25,0,0,1,102.8,2660.2,0,106.408
4666,26,0,1,1,50.35,1285.8,1,49.45384615384615
4667,43,0,1,3,100.0,4211.55,0,97.94302325581396
4668,19,0,0,3,20.0,377.55,1,19.871052631578948
4669,10,0,0,3,99.85,990.9,0,99.09
4670,2,0,0,4,94.2,193.8,0,96.9
4671,72,0,2,4,86.4,6058.95,1,84.15208333333334
4672,18,0,0,2,58.4,964.9,1,53.605555555555554
4673,9,0,0,3,83.85,790.15,0,87.79444444444444
4674,27,0,0,2,88.3,2467.75,0,91.39814814814817
4675,24,0,0,3,94.1,2322.85,1,96.78541666666666
4676,69,0,1,4,104.05,7262.0,0,105.2463768115942
4677,46,0,2,2,108.9,4854.3,1,105.52826086956522
4678,72,0,2,4,107.4,7748.75,1,107.62152777777776
4679,22,0,0,2,94.7,1914.9,0,87.0409090909091
4680,70,0,0,3,90.85,6470.1,1,92.43
4681,2,0,0,3,19.9,57.4,1,28.7
4682,31,0,0,2,66.4,2019.8,1,65.15483870967742
4683,56,0,0,4,100.65,5688.05,0,101.57232142857144
4684,16,0,0,4,100.7,1522.7,1,95.16875
4685,52,0,2,2,25.6,1334.5,1,25.66346153846154
4686,13,0,0,1,19.85,252.0,1,19.384615384615383
4687,35,0,1,1,20.75,700.45,1,20.012857142857143
4688,59,0,2,3,95.8,5655.45,1,95.85508474576272
4689,72,0,0,3,94.65,6747.35,1,93.71319444444444
4690,66,0,2,4,80.55,5265.1,0,79.77424242424243
4691,49,0,2,2,106.65,5174.35,1,105.59897959183674
4692,2,0,0,1,45.85,105.6,1,52.8
4693,21,0,0,3,104.35,2271.85,1,108.18333333333332
4694,54,1,1,3,55.45,2966.95,1,54.94351851851852
4695,24,0,0,3,78.85,1772.25,0,73.84375
4696,1,0,0,3,61.15,61.15,1,61.15
4697,6,0,0,3,78.95,494.95,1,82.49166666666666
4698,1,0,0,1,44.45,44.45,0,44.45
4699,49,0,1,2,109.2,5290.45,1,107.96836734693878
4700,56,0,2,2,61.3,3346.8,1,59.76428571428572
4701,56,0,0,3,96.85,5219.65,1,93.20803571428571
4702,6,1,2,1,40.55,217.5,1,36.25
4703,32,0,1,1,19.8,607.7,1,18.990625
4704,50,0,1,3,108.25,5431.4,1,108.628
4705,58,0,1,4,105.05,6004.85,1,103.53189655172416
4706,65,0,2,1,90.45,5957.9,1,91.66
4707,64,0,2,2,86.4,5442.05,1,85.03203125
4708,66,0,2,4,66.9,4370.25,1,66.2159090909091
4709,38,0,1,3,110.7,4428.6,1,116.54210526315792
4710,20,0,1,1,20.0,416.45,1,20.8225
4711,36,0,0,3,84.9,3067.2,0,85.19999999999999
4712,64,0,1,3,102.1,6688.1,1,104.5015625
4713,1,0,0,1,20.25,20.25,0,20.25
4714,60,0,1,2,70.15,4224.7,1,70.41166666666666
4715,1,0,0,3,74.35,74.35,0,74.35
4716,50,0,1,4,80.05,4042.2,1,80.844
4717,1,0,0,1,62.05,62.05,0,62.05
4718,72,1,2,3,49.2,3580.95,1,49.735416666666666
4719,60,0,2,4,20.5,1198.8,1,19.98
4720,46,1,2,1,38.25,1755.35,1,38.15978260869565
4721,69,1,2,2,54.95,3772.5,1,54.67391304347826
4722,31,0,0,4,96.6,2877.95,1,92.83709677419354
4723,19,0,1,1,19.9,357.7,1,18.82631578947368
4724,71,0,2,2,19.9,1397.3,1,19.680281690140845
4725,12,0,0,3,84.6,959.9,1,79.99166666666666
4726,39,0,1,2,80.0,3182.95,0,81.61410256410257
4727,44,0,1,4,85.25,3704.15,1,84.18522727272727
4728,56,0,2,2,81.25,4620.4,1,82.50714285714285
4729,72,0,2,4,115.5,8312.75,1,115.45486111111111
4730,5,0,0,1,104.1,541.9,0,108.38
4731,11,0,0,4,79.0,929.3,1,84.48181818181818
4732,24,1,0,4,39.1,971.3,0,40.47083333333333
4733,15,0,0,3,94.65,1285.05,1,85.67
4734,72,0,2,1,20.8,1521.2,1,21.12777777777778
4735,56,0,2,2,59.5,3389.25,1,60.52232142857143
4736,64,0,2,4,20.05,1198.05,1,18.71953125
4737,34,0,0,3,100.45,3414.65,1,100.43088235294118
4738,2,0,0,3,76.5,162.45,0,81.225
4739,35,0,1,4,20.6,754.0,1,21.542857142857144
4740,22,0,1,2,20.3,467.15,1,21.23409090909091
4741,5,0,0,3,49.2,216.9,0,43.38
4742,9,1,1,1,39.55,373.0,1,41.44444444444444
4743,11,0,0,2,23.15,245.2,0,22.29090909090909
4744,23,0,1,1,20.45,481.1,1,20.917391304347827
4745,4,0,0,3,80.85,302.75,0,75.6875
4746,68,0,2,4,25.25,1728.2,1,25.41470588235294
4747,33,0,0,3,91.25,2964.05,1,89.81969696969698
4748,31,0,0,4,72.45,2156.25,1,69.55645161290323
4749,1,0,0,1,60.1,60.1,0,60.1
4750,56,0,2,4,19.7,1051.9,1,18.78392857142857
4751,1,0,0,3,78.95,78.95,0,78.95
4752,66,0,1,3,75.1,5013.0,1,75.95454545454545
4753,72,0,2,4,25.0,1738.9,1,24.15138888888889
4754,34,0,0,2,69.15,2275.1,1,66.91470588235293
4755,58,0,0,3,91.55,5511.65,1,95.02844827586206
4756,2,0,0,3,45.15,98.5,0,49.25
4757,37,1,2,2,35.8,1316.9,1,35.5918918918919
4758,71,0,2,2,113.15,7993.3,1,112.58169014084508
4759,1,0,1,2,19.85,19.85,1,19.85
4760,71,0,2,2,19.8,1388.45,1,19.555633802816903
4761,35,0,1,3,19.9,666.0,1,19.02857142857143
4762,6,0,1,1,19.7,94.45,1,15.741666666666667
4763,3,0,0,3,79.4,244.65,0,81.55
4764,69,0,1,4,59.1,4134.7,1,59.9231884057971
4765,44,1,1,1,53.95,2375.4,0,53.98636363636364
4766,53,0,1,3,91.15,4862.5,1,91.74528301886792
4767,24,0,0,2,99.3,2431.35,0,101.30625
4768,5,0,0,3,68.95,351.5,1,70.3
4769,2,0,0,1,51.55,106.2,1,53.1
4770,62,0,2,1,24.4,1413.0,1,22.79032258064516
4771,19,0,0,3,96.8,1743.05,1,91.73947368421052
4772,9,0,0,1,70.05,657.5,1,73.05555555555556
4773,53,0,2,2,19.5,1050.5,1,19.82075471698113
4774,5,0,0,1,78.75,426.35,1,85.27000000000001
4775,71,0,1,3,69.2,4982.5,1,70.17605633802818
4776,1,0,0,1,19.55,19.55,1,19.55
4777,18,0,0,3,80.65,1451.9,0,80.66111111111111
4778,72,0,2,3,103.65,7634.8,1,106.03888888888888
4779,4,0,0,1,54.7,235.05,1,58.7625
4780,59,0,2,2,54.15,3116.15,1,52.81610169491525
4781,1,0,0,1,71.1,71.1,0,71.1
4782,31,0,0,3,84.85,2633.4,1,84.9483870967742
4783,3,0,0,4,20.0,49.65,1,16.55
4784,65,0,1,3,106.25,6979.8,0,107.38153846153848
